x1,x2,th,v,u1_full,u2_full,u1_zero,u2_zero,u1_k0,u2_k0,k1_lambda,mu_val,xi0
-1.44202455739183,-0.720656306832132,4.17932479120798,0.518398442202669,-5.98339924866155,2.39216485276715,-5.98339924866155,2.39216484993005,-5.98339908900807,2.39216503199982,1.09456316972482e-08,0.1,1e-08
-0.831421405859127,-0.694022689346994,3.7132755822052,0.254231821963512,-0.161355107471529,1.44002445800536,-0.161355107471527,1.440024456614,-0.161354957533546,1.44002444112019,1.09456316972482e-08,0.1,1e-08
-0.534552626825233,0.691856692447263,3.30916524260727,0.332401853701188,-2.41399465870217,0.163158156145343,-2.41399465870217,0.16315815432617,-2.41399482643745,0.163158120635499,1.09456316972482e-08,0.1,1e-08
-0.175720063131856,0.123231712361665,2.41820202650975,0.556307856559068,-0.0857897784894877,-0.0450787246002398,-0.085789778489488,-0.0450787276448098,-0.0857896342827142,-0.045078935099404,1.09456316972482e-08,0.1,1e-08
1.14070384557205,-0.458303287653423,3.17383161748709,0.976338081939539,0.266749161677197,-2.69494881578329,0.266749161677198,-2.69494882112661,0.266749224145791,-2.69494879209538,1.09456316972482e-08,0.1,1e-08
-1.20130487136656,-1.40364092508513,2.64125997043784,0.7158295061232,4.36923213141792,0.196325628198734,4.36923213141792,0.196325624281133,4.3692327523289,0.196325934447523,1.09456316972482e-08,0.1,1e-08
0.0569377536544464,-1.91144334823142,2.62285816201969,0.351659618341142,-13.1150723470307,2.67320922258773,-13.1150723470307,2.67320922066317,-13.1150724209371,2.67320964654061,1.09456316972482e-08,0.1,1e-08
0.36965827544817,-1.12466128964923,3.83175709959178,0.444165447317839,4.90153874308396,1.60004201503934,4.90153874308397,1.60004201260851,4.90153918089246,1.6000418316105,1.09456316972482e-08,0.1,1e-08
-1.81419834912001,-1.57011438412527,2.89161491968711,0.46551983708888,-18.4840741559572,-7.95033881448875,-18.4840741559572,-7.95033881703644,-18.4840727131311,-7.95033849412839,1.09456316972482e-08,0.1,1e-08
0.430179407605753,1.14178012340896,3.03838882874693,0.238273861009939,-11.6630419926402,0.0837443679464563,-11.6630419926402,0.0837443666424288,-11.6630420561992,0.0837443066203932,1.09456316972482e-08,0.1,1e-08
