slack_weight,sample_idx,x1,x2,th,v,slack1,slack2
0.1,51,1.57023599395991,1.44714248405407,3.26261395992911,0.408850617855392,0.0001529845496026,0.0001529792759634
0.1,52,0.157368967662603,1.78446184853453,3.62466595259936,0.756256138794503,0.0001529825438919,0.0001529813298453
0.1,53,1.58436519969397,-0.917021307425785,2.22035693018273,0.861043926690916,0.0001529967804168,0.000152995582933
0.1,55,-0.649539314385488,-1.5835656720617,3.76038160447006,0.487886698461967,0.182675599657468,0.0001529651804598
0.1,56,1.77163881565008,1.19966434149276,4.03627178655856,0.386980136489025,0.0001530374203663,0.0001529859443398
0.1,57,-0.545481590482824,-1.60223442896262,4.17304768851974,0.735027276379442,0.0001530022946925,0.0001529994654268
0.1,58,1.88712833088384,-1.02731123600218,4.03590138952759,0.719564516642923,1.32586579475791,0.0001529954057808
0.1,59,1.84978917976844,0.889067727422637,3.22527867155508,0.437097598318109,0.0001529804581557,0.0001530009437201
0.1,63,-0.885414143053554,-1.65796587658213,3.57878652619323,0.673212085709269,0.0001530054278177,0.0001529814245318
0.1,64,1.63306354386661,-1.16845497941589,2.17012922626493,0.406543749923163,0.0001529887404232,0.0001529576962279
0.1,66,-1.42042051163511,-1.27425825964081,2.64545678019255,0.468666005405709,0.328454266470168,0.0001529825067615
0.1,67,1.9426018164424,-0.314301797630008,2.27795364197567,0.709408575761508,1.56909093682519,0.0001530578599111
0.1,68,-1.031778913954,1.5706868443079,4.05675497809844,0.645201324507421,0.0001530357537672,0.0001529869190493
0.1,71,0.363571772752967,-1.43954729693419,3.80645776830989,0.449188083952183,1.75350927244386,0.0001529718933675
0.1,73,0.0483722331971239,1.57820890757637,3.91244878275389,0.780592252555159,0.0001530274836444,0.0001529918026092
0.1,74,1.74691995494694,0.533912879304589,2.45782399672609,0.382570045639618,0.0001529939053549,0.0001529804151134
0.1,75,-1.44991622341603,-0.968449258267191,3.54989725939333,0.899563305077813,0.0001529829999419,0.0001530724781844
0.1,76,-1.54610591503764,1.3397209471972,4.13770832891904,0.844036623767339,0.000152987844647,0.0001529810093576
0.1,77,1.50935741352392,0.102760729210743,3.8169943666826,0.359564894036871,0.850048694902598,0.0001529824940167
0.1,78,0.220803246397849,1.657195226242,3.11449519972981,0.406348393829055,1.19316191483092,0.0001529092279565
0.1,79,0.118602313424026,-1.52899566843944,3.36412828603033,0.587266846612827,1.1161104286662,0.0001529116215509
0.1,80,-1.6275889287764,-0.903779117251176,2.46057626703655,0.59834033682221,0.0001530370651956,0.0001529867273041
0.1,81,1.58886303181331,0.216712010063174,3.14696703156719,0.587534331169004,0.0001529764480997,0.0001530221672641
0.1,82,1.60167222865332,0.605681553407457,2.92935299526477,0.785711631344383,0.0001529900188205,0.0001530100105865
0.1,84,0.903822715480957,-1.45245747972477,2.14845543389163,0.333401407585385,0.0001530736212211,0.0001529973077546
0.1,86,1.54834569706047,1.49556031025006,4.11153867514644,0.151882823979122,0.0001529959418027,0.0001529107595853
0.1,87,-1.6634401400198,0.660146698185022,3.00021654056327,0.969775647279767,0.0001529766579601,0.0001530052036223
0.1,88,-1.35348514362154,-1.2985148855062,2.74746128437415,0.601937943625039,0.0001533162389894,0.0001529835913304
0.1,91,0.654007076432223,-1.81213613289978,2.54686441377123,0.663610889278957,0.0001529855966759,0.0001529831929833
0.1,92,0.194935157466344,-1.66880532829949,2.41279521022788,0.994463550009728,0.0001529992005949,0.0001529870303968
0.1,93,0.273234413341886,1.74731895729903,2.34862312502382,0.967625962448962,0.000152983503626,0.0001529824884377
0.1,94,-1.62530092868763,0.930288388841001,2.72957308613634,0.918509149843518,0.0001529856770386,0.0001530083588187
0.1,95,-0.939190529273098,-1.87526745975486,3.54405442650329,0.580047965888826,2.37471165035438,0.0001530122627445
0.1,96,1.89204221900978,0.380311722801019,3.16132631264083,0.217587109441117,0.0001529800370601,0.0001530414729088
0.1,97,-0.427609101332958,-1.794296746063,4.18187211167358,0.811458814847396,0.0001529763656204,0.000152988581662
0.1,99,0.307615538505436,-1.57360698746491,3.1982281631679,0.949637884442858,0.0001530062052813,0.0001529556840567
0.1,101,-1.2915572823718,1.2764092706968,2.96174642784509,0.437796917127642,0.0001531060114146,0.0001529788360256
0.1,102,1.76183433741166,1.19766351587592,3.82758641791323,0.357205199973283,0.0001530035157282,0.0001529855128967
