sample_idx,x1,x2,x3,x4,x5,slack1,slack2
101,-1.55130878139194,2.54739103803006,-0.0986745560587761,-0.388953612708102,0.996082256638122,3.01940962255369e-07,2.99028034070758e-07
102,-1.45233620224,2.71690555389695,-0.38772724167109,-0.44703359439029,1.26456935165695,2.40001663453838e-07,2.37571386966579e-07
103,-0.918669809577592,2.67924987546395,0.435162010746778,0.255607713501798,1.76058006588636,725.380373100964,3.68954033099366e-07
104,-1.20765440636221,2.51980531313015,0.337562734676324,-0.132000338551904,1.31215090676794,3.08339794729841e-07,2.89828943909927e-07
105,-1.92351507352395,2.68134334052078,0.0555186667025958,0.490198490462357,0.757828266996827,2.22698624622e-07,7.67383089171575e-08
106,-2.41654673332397,2.7869635770499,-0.0586399213143786,-0.43277136442919,0.370416843725928,231.971127584317,74.901642242671
107,-1.84567240235975,2.79337734248983,-0.15314298907111,-0.193542268649549,0.947704940130078,172.545235884699,2.88720341163584e-07
108,-1.98899134043098,2.78064566211981,-0.435334456149429,-0.235889609820924,0.791654321688826,4.46604431715067e-07,3.31766044057452e-07
109,-2.72078503854386,2.76391999531849,0.0325148697565201,0.421797756503509,0.0431349567746269,2.99038119245364e-07,2.54857684300429e-07
110,-1.61228618977488,2.7793930928156,0.107356383477744,0.0245189426558096,1.16710690304072,221.218758976073,8.01396160983413e-08
111,-2.32427170017247,2.7924083105999,-0.285007776411609,0.467164055136052,0.468136610427424,7.50826939116113e-09,2.12227018832295e-07
112,-1.41190579558935,2.74548463895197,0.475543193723953,-0.371845015436867,1.33357884336263,2.62059599605734e-07,3.10230553777645e-07
113,-1.40107163084008,2.65806800804351,0.116712330767135,0.381890964948087,1.25699637720343,1.76313599861708e-07,2.3361928488531e-07
114,-1.81438391367044,2.78566090103223,-0.124116045204326,0.389226891584987,0.971276987361788,108.800928518966,1.1380484974147e-07
115,-1.3925518996251,2.61171939494871,0.415251884030758,-0.455667749197719,1.21916749532361,2.0469931330868e-07,4.19562259230474e-07
116,-0.909052830627916,2.55582378292562,0.299947048584882,0.394465379315091,1.64677095229771,2.72473890439875e-07,2.46849304091913e-07
117,-0.87082573899567,2.5493484471837,-0.295735241666995,-0.386256980586276,1.67852270818803,1.95926010225568e-07,3.3138641989141e-07
118,-1.6494708750338,2.70732188146528,-0.335960052923587,-0.151611939897943,1.05785100643149,1.72467915644036e-07,3.09381079158752e-07
119,-1.1819963651877,2.44821906924767,-0.288479482255773,0.213281722382236,1.26622270405997,92.2558280851664,3.12458473213159e-07
120,-0.80105000805989,2.50032598584322,0.447227027346711,-0.489795812714755,1.69927597778333,1025.82724414706,2.20138668595436e-07
121,-1.43487104006422,2.73442717313526,-0.30724567811296,0.271818212102641,1.29955613307103,4.44311398729646e-07,3.48934124436555e-07
122,-1.33237870721721,2.58397409839989,0.477723511872644,-0.168023047838767,1.25159539118268,2.15966447814019e-07,1.7861285087153e-07
123,-1.08828095928013,2.48040485081598,-0.486322348895356,-0.307519232229578,1.39212389153584,2.0024666496241e-07,2.4601061754941e-07
124,-1.79261860796816,2.57678945591146,-0.249195867499104,0.0948252892737712,0.784170847943306,1.6268824300928,2.88828625960022e-07
125,-0.795087179882499,2.48833369491245,-0.194197417550521,-0.441371299577416,1.69324651502996,847.850968558104,2.65095750115886e-07
126,-1.09823044341681,2.8070626227741,-0.269182214812218,-0.250230987140685,1.70883217935729,44.4511694656566,3.49318778239851e-07
127,-0.968828856924313,2.40744232041122,0.236494208716779,0.312952983647206,1.43861346348691,167.100525258502,2.36338544797741e-07
128,-2.38517518737526,2.79089281840544,0.0914499314430248,0.116849851275922,0.405717631030173,122.792351569669,20.0009710228743
129,-1.63028813167327,2.51511409935569,-0.224077446931897,0.396437435718737,0.884825967682422,4.59186861199191e-07,3.17602144199162e-07
130,-1.29391229592107,2.64461641778713,0.270489358501296,0.130052202149628,1.35070412186606,2.17307723886209e-07,3.61903416072016e-07
131,-1.10377107512803,2.55334960437214,0.0455743467454452,-0.333266752194657,1.4495785292441,1.26938753694059e-07,3.62409789606632e-07
132,-1.51681376761153,2.68036827819482,0.188866484425556,-0.391850401986737,1.16355451058329,5.10994584890959e-07,3.25450326850845e-07
133,-1.29839874618078,2.55980763762983,0.162496873184278,-0.347171822274108,1.26140889144905,2.61321860132254e-07,1.34228669172605e-07
134,-2.54834122308937,2.74409841066305,0.0373577492268772,0.182721177735303,0.195757187573682,3.0496034074592e-07,1.84939494036759e-07
135,-1.35376639981996,2.73971720645257,0.264400111389306,-0.174002081464397,1.38595080663261,3.12345692304329e-07,3.84531495755747e-07
136,-0.888306799021488,2.65843074887873,-0.295083967484,-0.168016605456712,1.77012394985724,809.684509760216,4.55960739836285e-07
